data,S_mais,S_menos,n_categorias,ISM,recorte,ar,k
2014-02-01,0.1644047355272009,0.05435401289891165,212,0.11005072262828924,sem_alimentacao,3,3
2014-03-01,0.20957859081106747,0.03337692342379382,212,0.17620166738727366,sem_alimentacao,3,3
2014-04-01,0.13028002214202833,0.07771399525223815,212,0.052566026889790174,sem_alimentacao,3,3
2014-05-01,0.126094652630232,0.11562064304927237,212,0.010474009580959634,sem_alimentacao,3,3
2014-06-01,0.18171781497007905,0.1291361323562354,212,0.05258168261384366,sem_alimentacao,3,3
2014-07-01,0.23213831714495267,0.13010293387500182,212,0.10203538326995085,sem_alimentacao,3,3
2014-08-01,0.1471019052775963,0.12516480431690855,212,0.021937100960687766,sem_alimentacao,3,3
2014-09-01,0.07821059078776572,0.0637899858238571,212,0.014420604963908623,sem_alimentacao,3,3
2014-10-01,0.13103243802367104,0.08341775888063689,212,0.04761467914303415,sem_alimentacao,3,3
2014-11-01,0.12625527908683765,0.2016996797974533,212,-0.07544440071061564,sem_alimentacao,3,3
2014-12-01,0.08499954751372099,0.11227515424458746,212,-0.027275606730866472,sem_alimentacao,3,3
2015-01-01,0.14593743464180714,0.1075171413308893,212,0.03842029331091784,sem_alimentacao,3,3
2015-02-01,0.17649866475746318,0.09921325349876209,212,0.07728541125870109,sem_alimentacao,3,3
2015-03-01,0.2287021368096044,0.07699651032589376,212,0.15170562648371066,sem_alimentacao,3,3
2015-04-01,0.20916633173720592,0.0351210137848981,212,0.17404531795230782,sem_alimentacao,3,3
2015-05-01,0.2067219257106399,0.09199125694123476,212,0.11473066876940514,sem_alimentacao,3,3
2015-06-01,0.20690317904995537,0.07518995687681933,212,0.13171322217313602,sem_alimentacao,3,3
2015-07-01,0.22694937071892113,0.0714559169762494,212,0.15549345374267173,sem_alimentacao,3,3
2015-08-01,0.1939364587627697,0.10420010433218728,212,0.08973635443058241,sem_alimentacao,3,3
2015-09-01,0.14231226094758412,0.10535170784578528,212,0.03696055310179884,sem_alimentacao,3,3
2015-10-01,0.10318359866651929,0.10830335487875209,212,-0.005119756212232804,sem_alimentacao,3,3
2015-11-01,0.12033162973162281,0.08463189685708122,212,0.03569973287454159,sem_alimentacao,3,3
2015-12-01,0.11648459342613682,0.10587797042856417,212,0.010606622997572646,sem_alimentacao,3,3
2016-01-01,0.20621012505851669,0.14842506520430684,212,0.05778505985420984,sem_alimentacao,3,3
2016-02-01,0.14874786457263942,0.1795745114853449,212,-0.03082664691270548,sem_alimentacao,3,3
2016-03-01,0.14894011246032468,0.2101273368815085,212,-0.06118722442118382,sem_alimentacao,3,3
2016-04-01,0.13561136258983894,0.25809391989961195,212,-0.122482557309773,sem_alimentacao,3,3
2016-05-01,0.15982792450794636,0.22832502848820355,212,-0.06849710398025718,sem_alimentacao,3,3
2016-06-01,0.18530625455133912,0.18906330069854627,212,-0.0037570461472071492,sem_alimentacao,3,3
2016-07-01,0.12270328803819483,0.16701862213484847,212,-0.04431533409665364,sem_alimentacao,3,3
2016-08-01,0.11544038700820076,0.1073140813090907,212,0.008126305699110062,sem_alimentacao,3,3
2016-09-01,0.0987041635934254,0.10917506310012788,212,-0.010470899506702477,sem_alimentacao,3,3
2016-10-01,0.11496865818090406,0.15708346735936726,212,-0.042114809178463206,sem_alimentacao,3,3
2016-11-01,0.15601513656252067,0.21722425252084787,212,-0.061209115958327204,sem_alimentacao,3,3
2016-12-01,0.13117762296596014,0.2807052551675972,212,-0.14952763220163706,sem_alimentacao,3,3
2017-01-01,0.12000538883836852,0.29208042841265025,212,-0.17207503957428172,sem_alimentacao,3,3
2017-02-01,0.08633698257014577,0.1492752041834883,212,-0.06293822161334253,sem_alimentacao,3,3
2017-03-01,0.06933236249128459,0.22456006480639357,212,-0.15522770231510896,sem_alimentacao,3,3
2017-04-01,0.09466338413904873,0.25124505806687436,212,-0.15658167392782563,sem_alimentacao,3,3
2017-05-01,0.03737400791113899,0.25487514855256305,212,-0.21750114064142406,sem_alimentacao,3,3
2017-06-01,0.03771150024171456,0.27487377128431,212,-0.23716227104259546,sem_alimentacao,3,3
2017-07-01,0.05730641727228699,0.26551861536211785,212,-0.20821219808983085,sem_alimentacao,3,3
2017-08-01,0.057711251017174184,0.274721347809328,212,-0.21701009679215383,sem_alimentacao,3,3
2017-09-01,0.08051878122929985,0.18235711991384743,212,-0.10183833868454757,sem_alimentacao,3,3
2017-10-01,0.0915736151351409,0.20418259650355045,212,-0.11260898136840955,sem_alimentacao,3,3
2017-11-01,0.1586727924036611,0.2040978152157888,212,-0.04542502281212768,sem_alimentacao,3,3
2017-12-01,0.16267458720679026,0.25713259482514106,212,-0.0944580076183508,sem_alimentacao,3,3
2018-01-01,0.15654637760520598,0.3146718889011165,212,-0.15812551129591054,sem_alimentacao,3,3
2018-02-01,0.0743579869871199,0.25756207674943565,212,-0.18320408976231575,sem_alimentacao,3,3
2018-03-01,0.053089617797682544,0.26654520640515167,212,-0.21345558860746913,sem_alimentacao,3,3
2018-04-01,0.07071563624992878,0.25796612549968395,212,-0.18725048924975518,sem_alimentacao,3,3
2018-05-01,0.09064551617861413,0.2783759560150341,213,-0.18773043983642,sem_alimentacao,3,3
2018-06-01,0.14046126032647682,0.2871045101656736,213,-0.1466432498391968,sem_alimentacao,3,3
2018-07-01,0.17039200284475392,0.2605285085740671,213,-0.0901365057293132,sem_alimentacao,3,3
2018-08-01,0.11197456027029713,0.18808175163138893,213,-0.0761071913610918,sem_alimentacao,3,3
2018-09-01,0.038205260935127314,0.2014388203473663,213,-0.163233559412239,sem_alimentacao,3,3
2018-10-01,0.058024905220257945,0.3217274707197707,213,-0.26370256549951276,sem_alimentacao,3,3
2018-11-01,0.10921872850233365,0.33986421412469436,213,-0.2306454856223607,sem_alimentacao,3,3
2018-12-01,0.09462735590834442,0.34463100102991256,213,-0.25000364512156814,sem_alimentacao,3,3
2019-01-01,0.10713461278228407,0.2869924458914087,213,-0.17985783310912462,sem_alimentacao,3,3
2019-02-01,0.027939948849648805,0.29495594795637864,213,-0.26701599910672985,sem_alimentacao,3,3
2019-03-01,0.026880103480214197,0.22794125475082772,213,-0.20106115127061353,sem_alimentacao,3,3
2019-04-01,0.046966110848128864,0.2689943929221476,213,-0.22202828207401876,sem_alimentacao,3,3
2019-05-01,0.16025114423189768,0.2506574665798935,213,-0.09040632234799584,sem_alimentacao,3,3
2019-06-01,0.08939652786647934,0.26517860944352195,213,-0.17578208157704261,sem_alimentacao,3,3
2019-07-01,0.055510724992189724,0.2020831810054306,213,-0.14657245601324087,sem_alimentacao,3,3
2019-08-01,0.08481471983758007,0.2414136273828521,213,-0.15659890754527203,sem_alimentacao,3,3
2019-09-01,0.06043845241475199,0.2528915729785523,213,-0.19245312056380032,sem_alimentacao,3,3
2019-10-01,0.03972079637692489,0.22718684329776154,213,-0.18746604692083665,sem_alimentacao,3,3
2019-11-01,0.11427693277850862,0.29310191790766965,213,-0.17882498512916103,sem_alimentacao,3,3
2019-12-01,0.03584950684059816,0.2616170855870188,213,-0.22576757874642064,sem_alimentacao,3,3
2020-01-01,0.017894340071815423,0.2050880830043446,209,-0.1871937429325292,sem_alimentacao,3,3
2020-02-01,0.005673621628728819,0.3064512327784993,209,-0.3007776111497705,sem_alimentacao,3,3
2020-03-01,0.0024638665965657147,0.3078097255150932,209,-0.3053458589185275,sem_alimentacao,3,3
2020-04-01,0.021739968200572588,0.37272086492453543,209,-0.3509808967239628,sem_alimentacao,3,3
2020-05-01,0.014088449220980605,0.37711311119191404,209,-0.3630246619709334,sem_alimentacao,3,3
2020-06-01,0.015952494180662278,0.3457287312592296,209,-0.3297762370785673,sem_alimentacao,3,3
2020-07-01,0.13043717748739994,0.2905073321932985,209,-0.16007015470589855,sem_alimentacao,3,3
2020-08-01,0.15742847315593633,0.2802376410994028,209,-0.12280916794346647,sem_alimentacao,3,3
2020-09-01,0.13323890072427558,0.24222966160813475,209,-0.10899076088385917,sem_alimentacao,3,3
2020-10-01,0.07883732892001574,0.20767660711119273,209,-0.128839278191177,sem_alimentacao,3,3
2020-11-01,0.121852368864728,0.17996209412912964,209,-0.05810972526440164,sem_alimentacao,3,3
2020-12-01,0.20324962324126492,0.11159530412978232,209,0.0916543191114826,sem_alimentacao,3,3
2021-01-01,0.14681501895814503,0.14972561079961413,209,-0.0029105918414691068,sem_alimentacao,3,3
2021-02-01,0.1261458100445113,0.14453847482774743,209,-0.018392664783236118,sem_alimentacao,3,3
2021-03-01,0.1970070922705412,0.25547773899632703,209,-0.058470646725785835,sem_alimentacao,3,3
2021-04-01,0.05783619869185752,0.20402010813437824,209,-0.14618390944252072,sem_alimentacao,3,3
2021-05-01,0.11909629609000075,0.14853363951343695,209,-0.029437343423436207,sem_alimentacao,3,3
2021-06-01,0.17536815615258644,0.19595581493869862,209,-0.020587658786112184,sem_alimentacao,3,3
2021-07-01,0.20357147372280307,0.1851894461371193,209,0.018382027585683774,sem_alimentacao,3,3
2021-08-01,0.19802911862295966,0.13404620532077344,209,0.06398291330218622,sem_alimentacao,3,3
2021-09-01,0.27657852165807223,0.10043395827878815,209,0.17614456337928408,sem_alimentacao,3,3
2021-10-01,0.2802849845749254,0.08498963232691042,209,0.19529535224801498,sem_alimentacao,3,3
2021-11-01,0.31881289748429026,0.10258270770312072,209,0.21623018978116954,sem_alimentacao,3,3
2021-12-01,0.20731604291627945,0.062119914913898865,209,0.14519612800238058,sem_alimentacao,3,3
2022-01-01,0.15270812943325027,0.1189309245376303,209,0.03377720489561997,sem_alimentacao,3,3
2022-02-01,0.15619852874306558,0.14000560815658378,209,0.016192920586481807,sem_alimentacao,3,3
2022-03-01,0.21007060750770412,0.10443995581026728,209,0.10563065169743684,sem_alimentacao,3,3
2022-04-01,0.17664173480180118,0.13671317377784253,209,0.03992856102395864,sem_alimentacao,3,3
2022-05-01,0.2832203224081678,0.13256886384966987,209,0.15065145855849793,sem_alimentacao,3,3
2022-06-01,0.16589703144328194,0.029503953588201973,209,0.13639307785507998,sem_alimentacao,3,3
2022-07-01,0.2126482635253941,0.12099929870209067,209,0.09164896482330342,sem_alimentacao,3,3
2022-08-01,0.19587169264689164,0.1311431852526509,209,0.06472850739424074,sem_alimentacao,3,3
2022-09-01,0.17075461557754223,0.20337588485496824,209,-0.03262126927742601,sem_alimentacao,3,3
2022-10-01,0.13780359298590225,0.28896578888138647,209,-0.1511621958954842,sem_alimentacao,3,3
2022-11-01,0.13455722823750946,0.2054145260658657,209,-0.07085729782835623,sem_alimentacao,3,3
2022-12-01,0.12409651197313594,0.1514826929574004,209,-0.02738618098426447,sem_alimentacao,3,3
2023-01-01,0.14372833893897277,0.09386886387254978,209,0.04985947506642299,sem_alimentacao,3,3
2023-02-01,0.22508461298201238,0.08314985586351324,209,0.14193475711849912,sem_alimentacao,3,3
2023-03-01,0.16736704251445364,0.07047880665665826,209,0.09688823585779538,sem_alimentacao,3,3
2023-04-01,0.14319803590217772,0.07791091413448968,209,0.06528712176768804,sem_alimentacao,3,3
2023-05-01,0.17379417509418363,0.114742658268705,209,0.05905151682547863,sem_alimentacao,3,3
2023-06-01,0.08236820220304998,0.12052617078484293,209,-0.03815796858179295,sem_alimentacao,3,3
2023-07-01,0.05625566682627166,0.14579661569494393,209,-0.08954094886867227,sem_alimentacao,3,3
2023-08-01,0.06703435439146538,0.14878003196289558,209,-0.0817456775714302,sem_alimentacao,3,3
2023-09-01,0.16119868418550704,0.15327590905921798,209,0.007922775126289056,sem_alimentacao,3,3
2023-10-01,0.07627278302155181,0.1044108814808727,209,-0.028138098459320887,sem_alimentacao,3,3
2023-11-01,0.08076269343032462,0.12856066086270304,209,-0.04779796743237842,sem_alimentacao,3,3
2023-12-01,0.10570621662027208,0.26421617214983484,209,-0.15850995552956276,sem_alimentacao,3,3
2024-01-01,0.08269618650030489,0.1382613909936955,209,-0.05556520449339061,sem_alimentacao,3,3
2024-02-01,0.06841893219492418,0.11006584658165877,209,-0.041646914386734596,sem_alimentacao,3,3
2024-03-01,0.11597994830701008,0.15577821088349753,209,-0.03979826257648744,sem_alimentacao,3,3
2024-04-01,0.1041980832541158,0.07967819233887027,209,0.02451989091524552,sem_alimentacao,3,3
2024-05-01,0.10735664976946786,0.11092289273250631,209,-0.003566242963038452,sem_alimentacao,3,3
2024-06-01,0.09364993405921292,0.22315763989322052,209,-0.1295077058340076,sem_alimentacao,3,3
2024-07-01,0.08240445352285797,0.20311292679381546,209,-0.12070847327095749,sem_alimentacao,3,3
2024-08-01,0.04712238074914131,0.09240798325305367,209,-0.045285602503912364,sem_alimentacao,3,3
2024-09-01,0.12527755573319121,0.09123494854909724,209,0.03404260718409398,sem_alimentacao,3,3
2024-10-01,0.05661201020795342,0.1461447971036011,209,-0.08953278689564767,sem_alimentacao,3,3
2024-11-01,0.062371972450250335,0.19939639616743335,209,-0.137024423717183,sem_alimentacao,3,3
2024-12-01,0.08890750025176329,0.14088674220840391,209,-0.05197924195664062,sem_alimentacao,3,3
2025-01-01,0.12479519841649905,0.2030137598569741,209,-0.07821856144047504,sem_alimentacao,3,3
2025-02-01,0.1303661705041404,0.10174446136715601,209,0.02862170913698439,sem_alimentacao,3,3
2025-03-01,0.052732450945442974,0.07162853335275456,209,-0.018896082407311582,sem_alimentacao,3,3
2025-04-01,0.07394343213532874,0.1445579123721566,209,-0.07061448023682786,sem_alimentacao,3,3
2025-05-01,0.07575448913830327,0.25377741048949704,209,-0.17802292135119377,sem_alimentacao,3,3
2025-06-01,0.06864334919085643,0.26272636678271605,209,-0.1940830175918596,sem_alimentacao,3,3
2025-07-01,0.09801081844560326,0.2058357684218068,209,-0.10782494997620352,sem_alimentacao,3,3
2025-08-01,0.09158269116775342,0.1365066022116387,209,-0.044923911043885295,sem_alimentacao,3,3
2025-09-01,0.0843305374181263,0.11816485519269351,209,-0.03383431777456722,sem_alimentacao,3,3
2025-10-01,0.07642672821155545,0.12522194116043703,209,-0.048795212948881575,sem_alimentacao,3,3
2025-11-01,0.050144025427937625,0.16741077682043812,209,-0.11726675139250049,sem_alimentacao,3,3
2025-12-01,0.05138645290540351,0.21951852804089225,209,-0.16813207513548875,sem_alimentacao,3,3
2026-01-01,0.02686753688368642,0.21753007517361705,209,-0.19066253828993063,sem_alimentacao,3,3
2026-02-01,0.05510042838076651,0.17691858475310535,209,-0.12181815637233884,sem_alimentacao,3,3
2026-03-01,0.08878985084565696,0.19664685482200478,209,-0.10785700397634781,sem_alimentacao,3,3
2026-04-01,0.10402877239886693,0.13362614978197906,209,-0.029597377383112133,sem_alimentacao,3,3
